0, 1
0.1, 70.33170454311464
0.11, 73.05408562912969
0.12000000000000001, 75.41129728833108
0.13, 77.56463441560832
0.14, 79.5609088207003
0.15000000000000002, 81.45674074582797
0.16, 83.26820045906521
0.17, 85.01857192947854
0.18, 86.70856964983786
0.19, 88.32461108969055
0.2, 89.8903428292447
0.21000000000000002, 91.43436243500463
0.22, 92.95358341918708
0.23, 94.50717424450737
0.24000000000000002, 96.18292056403934
0.25, 98.0991983505957
0.26, 100.51465518547698
0.27, 103.9163387339262
0.28, 109.4351198240237
0.29000000000000004, 120.05679833349704
0.30000000000000004, 145.4128687778835
0.31, 228.33828177420767
0.32, 603.6208588242615
0.33, 610.0952189295604
0.33999999999999997, 271.3490974526162
0.35, 183.19290304918673
0.36, 152.14259567471802
0.37, 138.01285400950863
0.38, 130.52080380972052
0.39, 126.16086651569509
0.4, 123.47704760552723
0.41000000000000003, 121.77585858692737
0.42000000000000004, 120.69343266687054
0.43000000000000005, 120.01897198157634
0.44000000000000006, 119.63016075476466
0.45000000000000007, 119.4458841133357
0.45999999999999996, 119.4137574031583
0.47, 119.50045446363339
0.48, 119.67678693654057
0.49, 119.92971149133486
0.5, 120.2442263700401
0.51, 120.61102168908894
0.52, 121.02325502733599
0.53, 121.47589067762073
0.54, 121.96774809291632
0.55, 122.49111220376194
0.56, 123.04904933539117
0.5700000000000001, 123.63774700860891
0.58, 124.25639729052982
0.59, 124.90459725482195
0.6, 125.58228023392228
0.61, 126.28966471041048
0.62, 127.02721647755482
0.63, 127.79722156084904
0.64, 128.5971993609023
0.65, 129.4312390452521
0.66, 130.29789485954117
0.67, 131.20091842326457
0.6799999999999999, 132.14064333311399
0.69, 133.11884865468605
0.7, 134.13750734332376
0.71, 135.1987963241036
0.72, 136.30510935738496
0.73, 137.4590725814158
0.74, 138.66356277074286
0.75, 139.92101182816788
0.76, 141.23610943219904
0.77, 142.61210135411736
0.78, 144.0518489348489
0.79, 145.56222016544461
0.8, 147.1454857793035
0.8099999999999999, 148.80834340002804
0.82, 150.55858520459077
0.83, 152.39916198262773
0.84, 154.33892299379642
0.85, 156.38568027910696
0.86, 158.5479835237204
0.87, 160.83518528549322
0.88, 163.2575093766745
0.89, 165.82612138118623
0.9, 168.5531996985667
0.91, 171.45200517011807
0.92, 174.53694604036934
0.93, 177.82363414616134
0.94, 181.32892671958018
0.95, 185.06952249138442
0.96, 189.06786859859915
0.97, 193.342915708105
0.98, 197.91563623566734
0.99, 202.81020856392615
1.0, 208.04877383453064
1.01, 213.65483547697858
1.02, 219.65092122033013
1.03, 226.0593670418226
1.04, 232.89761076737042
1.05, 240.18317721721127
1.06, 247.92483423701674
1.07, 256.12256213588773
1.08, 264.7727835643474
1.09, 273.85318256145047
1.1, 283.3252633018612
1.11, 293.14014227667894
1.12, 303.2202550423714
1.1300000000000001, 313.4679082793691
1.1400000000000001, 323.76201583821273
1.1500000000000001, 333.9590301934859
1.1600000000000001, 343.8945884867869
1.1700000000000002, 353.3947148731588
1.1800000000000002, 362.27413878706534
1.1900000000000002, 370.352628405605
